address=0x563aC66bA17D69eA73c0B531556c922C31699474,amount=38719.4375666667,hash=8224d21403c5bbfee7a4baa229cf34aeefd77adf4ea0d1fc3b50587644f2bd9c
address=0x07c423f0Ac87EaA76481dD86d446A2807CF27c82,amount=38719.4375666667,hash=79acd3ce816689cd0665c22b80964ff4715c81943656e47b9314817957b2117c
address=0x1ac6a4e952800fe6542823688cc9f27c898f9279,amount=38719.4375666667,hash=3248120d37e8324b44c87bbd3afbb16989fe7470058bc125acf9a8a7a3beb996
address=0x0F70c8C6236F4335B791637B8603F711F9829a27,amount=38719.4375666667,hash=c8f46b1a6da9b1e0198aa23d10ef9d7beeb5c25a4a77a8c8e39411d03fea6092
address=0x83842702445b2A0Cf645a8F3D503b526D2403FE1,amount=38719.4375666667,hash=4d9a9b7454f0c711f86a433b227b63848df741bdcbf559264a7e1d797b280a33
address=0x79aAdCdAa085d428f4e8B606E4a915d7425Db828,amount=38719.4375666667,hash=7ebb9b741298c53c92f9ef4a54755e92e6532f13be07d1f0a4a9c10cf0a6a576
address=0x6Cf7538744Dc6a1416Eb2A9dfd2daf2C9A829832,amount=38719.4375516956,hash=92b5c4dc9f4d58a73b078a35088d9fe508b6a37b75e8a179c5e3c2769325b516
address=0xa538311df7dc52bbe861f6e3efdd749730503cae,amount=38719.4375516956,hash=1bfe8cbd5fb231955d2d28735868663758671f7cd19d74d0f2d9628b030b1f5b
address=0x777Cadf772E2cb5190afe0950116bF783EBb3632,amount=37960.1604631927,hash=0057f56fbdb64fd45c21c63112f6fd255d6c001cdc63b2fe9f61462a69218746
address=0x2f74262c865f5CF6bD83D6f4D3f5034529f6dcD2,amount=37960.1604631927,hash=a243cf677f68779f65d2c5ffe6a25f51ea541fb690bfe6854ae8e5c61a6561ea
address=0x6A8EEEE36ceb102AcC06e850B01D168BA7Acad7A,amount=37847.7033838422,hash=e675dd698267e4eb7a7ac2e0bff8abd9c605baf638dcb3080b2f5b2283107185
address=0xd454ED303748Bb5a433388F9508433ba5d507030,amount=38088.6445659261,hash=09feea2546a5ca6879b0a1e569b51d029abce224ce291779c065d6d57bcf2996
address=0x401B1CD29A92B3Ea7fE84762F02AC87aC18b897f,amount=33158.7807595045,hash=13313ffae0afe1ae8ab2c76ba979e05487737821255af103d72788e707e53db4
address=0xF240Ee12F598a01Ce173D2E2796cFFc54d12bE26,amount=37725.9273418535,hash=6aee790186b576287705debb8f7698b9d46f117a4be9061e23678ff9b977ee7e
address=0xeBD7F0541197ce11b6Db00fC5b22C51a7206146b,amount=38088.6445659261,hash=c42929339e8993890218b56baeca95f498d6bbe303664ab5d44bb7fe34518ba4
address=0x8e9817f8f20F4B6156B4548144a2affde1890f08,amount=38088.6445659261,hash=9135c7c522aa9ff6d507d694824fdddc1adba3b281e6f52112b5545752672f69
address=0xD8862E4375Ad33575320DC7bA8CeC0b116125eFE,amount=37983.9426474514,hash=090f929959a5596b99dbe6daf701cfb237393c513aa68ede34b66bff6a4c761d
address=0x4fEfE2F0F9a57e3230293ad7D3B5e4054D755aC2,amount=25744.184232553,hash=65834f64be5f16b44b89d24c3bed6690f3c66671293b957a18b527f0fbfe7a8d
address=0x18D26A6E4742A0f8c63A7aD5c0692319e11feb42,amount=38088.6445659261,hash=4db9f4e4e55a5efbd285c61af76b11f2bef96a8eed153e5e1d0227b1d8cd5ea3
address=0x93ca1E3d7b3706836F9D29D44e91698E4C5Dd55A,amount=37846.9408669346,hash=f62b56ae58cfc9e258f9822368b38f05c257604ac108602c36853b441dfb5c07
address=0xE3015b2a9677AF9B3eCC9Bf931C1ef438df7861A,amount=38088.6445659261,hash=82d61c32d67c1331e58a1567abbe300031824086ad8949f694a7bfd3bcd42202
address=0xeBE1bbb18335beC74427C74dAC4cFBE685c7DcfF,amount=17162.7894883687,hash=3478cd02bb86adb20139e3a8a8fa5e170ad5b7c5ad4fc0c24b025b74cb728107
address=0xDDAF387Eb685e18D3dF4fe3C281eb7531612CEA9,amount=37746.2611346969,hash=718d36aa7b921b496f73637876af3ad111dd61189c18da9fafa25abf89109e55
address=0xeAc5E702e9Da37ce8630d1Abf21DE99Ddb691D15,amount=21883.1526404791,hash=48c14e094220ccdc746e1e987ce7711566f0ed8560373ff308afa412bfe9516c
address=0x12ec19B889b7Fd4679F9Da9207d79ef8Af15e5dc,amount=37427.9587396414,hash=6067e87f3b2330468ec6b5bc6d82b2a4d5329dd447ef4d6ea7295826ed5ca697
address=0x7888095d3DC9Ea4730caa310F477d008D684F77b,amount=0,hash=9548579c62777b876317740c399ee98508822c9f4f38458714f887f797cd2f17
address=0x34cc2861eeb213Da8bf366bECDfb319f16afF12C,amount=38230.7118297319,hash=56e1097705f8b31f3ddc3c5c3b2f3507e9d759fee28d5dfbf3ac900a362da5d8
address=0x239291fEacaF45120A542EF5b67ada7113b3a23d,amount=37627.1582134119,hash=7d3506985dc9dc5745ce9165d39d4d1cba32aed1e07bb50745f1af244f03baed
address=0x4a32a2a2640abad3d4fe15100afc625355733077,amount=38057.0649421304,hash=3e01b51391edf5aa6ab6b4e298f4c2f1c47b28c902dd905c46d22f6391719b31
address=0xdbad122902e3bdc6620861b3d83db1407edfd5a2,amount=38381.7394683909,hash=c12bfb806f4dbef2192d93fe9a0fa4bf50b8f22e136c273eae535e27dbe06784
address=0xfb343bd470Bc97450470Aac23002BcC8D8549911,amount=33825.1834015713,hash=7426e04140622ca663157ebeae48f0b0087d0aa1e3567f7be8e56f6cfb109793
address=0x4E7edAD218A28C7f3a66f67689CffB9b60e1e588,amount=38058.5506267346,hash=00e1935ed0058f327d9d14812be34e83aad8b3ccff5ba405d8b8ee333acd25b6
address=0xf3Ba959ef4BADCF801CE3c7099597BE9f4351dFd,amount=38719.4375666667,hash=2b69c44d695e6d13610b40ce8458eaf0766a6c3e92ae293a8a031ca993fa852f
address=0x6f8b0D7ef9465498EF88f64fF5fBbB822113976E,amount=38719.4375666667,hash=a8d0166ff1c878b19eff30fdd891552953bfb87a17b32055774ea47247059ffb
address=0x5B76247E1fa700107D3eaF5ad4dE09D0Aca611bC,amount=38719.4375666667,hash=d88e24ca536526c1d7a0b4b25425c46802fa27a8c0e2d53870b3772e83185b30
address=0x2C663b2DfC10b149E6Cc168bB5C98c90e2bfa83A,amount=38719.4375666667,hash=3daed0225d6ce099d70e41371b7723283edfb65dbea1576ff9a0d9b0c69e3fdd
address=0x60941A852158eAfba256B5844421984cF19c402b,amount=38719.4375666667,hash=9d2fae2859a1a0497cade00e8a476fca6f25aa5c2f1a23fa1770097e41fdd351
address=0xa1CEc90603405dA9578c88cDc8cAe7e098532DEa,amount=38719.4375666667,hash=af4fa86a6809bc009bf2637ac4636b3570eef3940cdd25b530f88d7c6340f2cf
address=0xb946733CcD45f60606F3DBC7bB98Bf9bdd3cE09e,amount=38719.4375666667,hash=ec0e6d52ea6c577c51dc4a5c7deb7458b4b980fc69f4e790cbb24d22c49f8c32
address=0xC6b4CFC6D0477686AC52d48E1765d911028B6d3F,amount=38719.4375666667,hash=27ca38df92c851e8d8687e6626829d9c7303e09b6a00f7c94f8383e87f86513a
address=0x980C8D51202532d34647aAb766993a6ECC9d0a59,amount=38719.4375666667,hash=7b0c37d8ecb475c394efc6d43bf29b5265d96d3b649d081178b9ebd98f6481e6
address=0x6bB3Ea90790d61283CD1DeF5844521e9C09f4b16,amount=38719.4375666667,hash=4d9aa94b4e22ece1426abb4629fefe6db482ae2d86b3e576044cfea6e896be73
address=0x290fdE91935c31cEa3EE5bEa98450F97B95980E5,amount=38719.4375666667,hash=ccb4422652fa043d55240ceef3208a94dfdf3cd631e9503a6fb26fdc1e943ad0
address=0xDC666Dc18C0835b4834FDb02E8e080D1aF211AC2,amount=38719.4375666667,hash=0210baf3242af39afbdfbcd5b3e53efb4649735beda0bfa54def2f8ba8fbb28b
address=0x1747f488dDfD3Fb17cF9C9C3a7Ca283559FE4336,amount=38719.4375666667,hash=50f3d3549d5ef2741243aa42194c601f436087b90e2381428ac9893e58094f4d
address=0x4D41EC9ddc83BdBeAd278781f9b8c57FD2028DbF,amount=38719.4375666667,hash=6dcfac45da0d85da8d94eea7e0e19d3d65ba3dec57d7df0e0d6bb0df623597a6
address=0xE97BD3a200D950072de74a5D878cE52Bbc13A6F9,amount=38517.9487333333,hash=cb72ef7b14d511c13dee1f294829a4969403768e00963e22de1341b71e172308
address=0xb926F4eaE7795c009c2b5478c7F7358AD309A8A3,amount=38420.5624333333,hash=29d34fed213a5fd4f62a2d4f07f6b91a10ef622d07ffd65349dc496649766d45
address=0xA96aE873500a167A7A28bc67720102e7e714C90b,amount=26327.8742666667,hash=5858714c8710c3b010a86070c556378f3686800ae687fa89ec2f0c81fa01559e
address=0xc2b8C9B1b8574aCB61b0fF1B1C1dd39A86E75770,amount=38435.6741,hash=14f7cefe49e2a34f2e06e437de3a97b6a4b70f7c607614757480316fa86593be
address=0xd417dcdC4073bb4A3fD0Bb0D5c17Df66c17e9d89,amount=34286.6832,hash=b70327f4d1a0e28b30a0c732aa72ce65c302156560af8d868e92037d903e5a86
address=0xce0Ca1F05D7a1737EDfa3046c2bD95F2f4a0776f,amount=37960.1604631927,hash=21eb290a62e9da9c6cdf4fe4fd2955b48bbefd21f49e1c1974c419970ea5154a
address=0x0ca521769732825b5f133b44B96Aa43FC4825C67,amount=37960.1604631927,hash=b3adaf91eb3d7ce4ee10dea7dbcffa06328194397f9f92b91d9f1032d99f92dd
address=0x4Cee914649f502A00000E6aE700FD0fE95E231B9,amount=37960.1604631927,hash=f5985d27383be1c259cba56fe00696df5474bf8b949cf3260ad21be3a95e400c
address=0x38148ecc2078da7f65e6233dda28efaf4c51e96f,amount=38603.1798704601,hash=082bb7f38b3ab05f6638198da68d143cb1295e6431c03b31c781406f345efd04
address=0xEEff483b297016938400575043752A2d10d7579A,amount=38551.7090623232,hash=7561857bfcb091f1924f4de5734fc53b9711c3e9d883cff0128ad6c1132b7c50
address=0x0e06Ec39468535a791cE18B8eE1Ca74636B67F19,amount=35007.2107058019,hash=6b936d58506a15a43607322a17e63c71194e0a1fcb22c9d916619ca4549b431b
address=0xed6E4576849826081fE2ffD0d94753838ed0E1b4,amount=38331.6194942849,hash=87cdf1fe589bb9daa70cc86fabe117a836d034b22cdba6309e9f210df15bb3c2
address=0x720857Ed951fd1b0aDea033104148456368D66cc,amount=34106.2117435733,hash=68706e254a506f19443ff5ac7f8a64525a23be21eee63cc1576c62131f6b086d
address=0x00efbfF8C12964922Ac6B80B3eE80188732b6a27,amount=38440.2323285553,hash=3a37cf381b805e1a8bbefa65bbb9195125e5101bea1a32eb70c0f2f75b94d701
address=0x4f4758914ea2C70D869fFCed0eA5A81Eac1D879b,amount=38439.9900415967,hash=f1be0af355cd3101612e5423a3d92f7f831d9d222be657989f010a4757cfa491
address=0xBE9e81a04FA4e2D6c87B63693BF5D91B73C1F6D4,amount=38439.6296605737,hash=3dd15607ae75dfd0de6b9805653aea14cb3f9c79a60e1dfcbc91c44457d6d295
address=0x62173E79050d897fb958236ac4c2f44Aabd9Ddf4,amount=36463.4297359366,hash=1806d6577751a7428cc994106bd0af565b84c96f41d5c9ec2f5c606a65380324
address=0x6A9ee69B6781C18164ee9F7C58f1763BcFfC7c51,amount=37977.5980450993,hash=3e818b0ffd2fc1ae8362032b15fbd0f6df3762442f1f803e86134829d521308d
address=0xeBD9BB8bb470051339a7F13AB6842397B9cD6254,amount=38551.3227877551,hash=341ba57bb4b044743ad1455842a3ab85b42de1c10c5e3002021f00ae24f9c573
address=0x50b0A4F1eE2831c850B4323A0531EDfB870A078b,amount=38439.9900415967,hash=19b1f9f2e5317c4530c47d1ec4152f2bcc60dc4c92e9f262854764225cbcec4a
address=0x3C8876aEC0345c1c9EFc46138bD54A2D593fc676,amount=6665.18399354708,hash=773a8479f17bad0fc47f8e1813e3a8c06630a578ba4704e724cce80cf21e236f
address=0x0Fc5cA6B69907779412c7AbCcC4FBDf060C65524,amount=38439.9900415967,hash=524010f450c8a4bf7364b38180403db6fb93a908d5eb04e6852c73dd542af251
address=0xb3Dfdea360ae38779B8fD9645290a46f939CAEd0,amount=38206.1448868855,hash=26639b4ef034295a9deee7bfa125d6b46765a17175532cd4dc158786ae639c40
address=0x0aed4ff1910347ad2e59e272389faff072f804ae,amount=38440.6664876106,hash=a435a1d531a6d20fce946128736e091fdb6bce9392b97af6093a824946590f4d
address=0x644e83aaDFA5097Da7dA0639E354177aa440d5dA,amount=33322.5458260531,hash=a11dd5bbd93f34d15408f9c194bb29ac75f50c338693fe2793bacff6de4d555d
address=0xE5d2ec4028D1251424d6977125acF899948a9592,amount=38441.0003867293,hash=72618bfdc0b2ab717c14f99981efc4f2ee4162daa73ec580a14e7da8cf6ae6ab
address=0x7229cb4AfB95966f3E6DD69e50837c64724c3DB0,amount=38220.4108390053,hash=0cc8195725a9986dad50e9cc7de31b86de636609afa312bf99cff554777bfbe5
address=0x543657598f7b237ab7289c2ced5d5418551cd057,amount=38617.3559552752,hash=b2c97c00d42b4ad01f6a243d479079ff870978ca4d109fd7235d4d2b4837f94a
address=0xC2113f04F040E962fbE32a8DCf1886E0F96353f2,amount=38211.4478287305,hash=8b76c51a4b4960420e3989ad24e6d04b94a7ddd968aaaec2dc815c93866fc246
address=0x09FAc217F9a9f47b50651fb8C7c641dd0d39efC8,amount=38437.9784912654,hash=cf5b7fc3eec5da2cfac61335abe5d5b37104af702e7a32e2e135c3e9eeb3c109
address=0x8AC56E1dC4Db632903e8DAc3FA427290695E771d,amount=38441.0003867293,hash=722ff2d9d7675d5057c72225e44f100fc413739cf06b0dbf01f61021ea5e7890
address=0x4592CEdBE6D9FD4A254F71a1e0706096E07d5339,amount=38421.2630399484,hash=f0e46c43224833c00c711925581ef4d59b6a998a25113850ab7fb0a99bca1ac1
address=0x4ce7D126DCB606008A711B46c2d8DF50D88e4244,amount=13398.5805911868,hash=0aee945594f2b12af6d517b0248a776ccf9ca85ef8e9dc7d7e8ab8b7f6a8756a
address=0x693d8BDc595104c0bDc0e93D83F7d2a484f22075,amount=38258.4698195473,hash=29d92db7d5df3fa35890ee65f053bd2fc990f3d437e983d375fe8f219760af64
address=0x3cDeF21a1Ff02b0C61E61E5092dE9d17012F4e89,amount=38619.814310092,hash=f6e93274f204013cb379849fcc0448bb0d95d4f20ba31e191c2e602c2d56ba85
address=0x9830242fe206809b66f57a150311aa925b96ac59,amount=38619.6405179755,hash=c7fc135677d082d7cba3c611423e3525c0cbb4fdf6bd6004d66811e22e58a4a8
address=0x367a0578500166d785a4802fee3e9532785B747c,amount=38440.6995212636,hash=70bceef117ae087a5b6e536eb63427c5ebdd68206750ba3267df846f10f5d6aa
address=0x8D90F606dfd99a31A990CdB1dA9C702e17E68D8D,amount=33323.9175554,hash=fe79a8daa1592eef051eb88336f01984b11920da7f67d13669d798d779502174
address=0xd8304dbF0f215Ceedd2Ba125bbbA06d55073b309,amount=13329.5478341347,hash=2134c7116c48afcaf3cf31e818714aeb471672375f7de540ab7d1ae0e9f05c19
address=0x0f9748F915eF315771edeBfd2d449BD496dF136e,amount=38314.67056719,hash=312b633edbebb99ac4d3825452b52184d38c509e19443cb239bff6ef30c46965
address=0x50673e7B5AB04470e1E16d4A0F78a4cD7cf3ed55,amount=38465.2250007927,hash=e846552f0b8084251d434d7ea069e129c76d3b073221f9c4243f73a86886bd64
address=0x89C8121115955831056958861c6800f0298B820A,amount=38006.2016382347,hash=8ad2fc21c68bc2ecee0c5fcf5bedd7e1f42b916b43c7e753a1a51a281128067c
address=0x2A94427D76FdC1457d77cA2ecf753a2b73A99d54,amount=38551.1618020658,hash=4c873a86fb2d6d20784e3dc5006da15565d215848aaf2605c28fd3478a7ece20
address=0x965E829b26A96bCbfB5672da2D7d2C0e4bf2B1E5,amount=38420.5775405717,hash=14c72951a170af08accc60c245090e2f91d127b6eda2e7e67785886f25f8a338
address=0x818F3Bcd157bC3C108453eB69869F4c39Ed95b22,amount=38464.1567536723,hash=13dd48807235ebd59d11fe2508b94b9697c0617d31be438655a9af5858fc3643
address=0x083BDB39647C5F574cEdB7315846A2A46c4A94B8,amount=38620.4224489932,hash=4c86c52803d02fdda91cfc13e42c279dabd5bcea310dcd9c5f48f0d3eb58eef1
address=0xc0Fdf081cA478bF8a5b6D1EF3C63e56871B188A6,amount=38552.3719294717,hash=2024fa90bfb43a7e74a0757426de30d0c695507d330643542245e70435253e2c
address=0x89Ae8855743256a93a82aaD56Aab4A23fBF14242,amount=38465.6710479398,hash=d26bef1be6eebdf9d9e7127733c31a0b8ab25d55470e937f641a1fb38300be0d
address=0x39446C6743d9188b846813819161e9d66020a0ed,amount=38441.0961410831,hash=9acdb2a26673c6719dcb2e3abe0f82ff7b087197c830ddceca59e031b93dd704
address=0x1B927f5F8680B660BE3F545a36bfFCa62628D762,amount=38420.414055783,hash=9cce9bb75609ebce34187fd351a2f0766f119deae1490fa3ef4cfb075a85c3c3
address=0x55220156016fCBF7f56F8AD627380eCF6E9905AE,amount=3336.83602796053,hash=27386a9ff854c2c39d154d4aafc9d707eb3724b1e65e47af1c4c3c78155529b0
address=0xC8281D018EB4E57Bac33dCe9e9C388cF3d5990e1,amount=38463.8640989449,hash=8a69f9dee018a584c291fec314202f752fd8393ac3180d098bdd61f59fbec615
address=0x8E50404daffD5730b7fD5B8aF711F9c8a991e440,amount=38422.219344393,hash=459b21e58a4bd6b945bb0e4644323bf55cfd1a66286fab3d21f4aa8e2306b1c5
address=0xa6b62aa24D51f82C9961Cb077806596948CFA329,amount=37336.1561883825,hash=0d886df8342cb873ac6ae7c89ac5fae15da72622d3d9c93e826dc3e21f8dfebf
address=0xe1a3435b683d863bcb6c8aa093de08ed0557ee99,amount=38553.9892431949,hash=f812d6e34cdd2f4127af96f99305a9d40ddc4dd0e5adacffd85c4fcecff3cc53
address=0xB29c269dde518eC98fEd30047D815061db128d09,amount=37515.2766150791,hash=c7d4de416e81b2db36b609adfcf2e9a2ddc7721414369f00effc21e54c039ea6
address=0xe13A7Ef24Ec458559C3309829E36049Fb27D44f9,amount=38420.6824425606,hash=0c87d546e63a6c85a67b0f5a6b4087e08cf591cb11194f40ead02c582c45792d
address=0xe97Ea3CA768C930F1e77F159153c945265bfee00,amount=4013.13600502419,hash=bea82b8a2f51f3f6c216e8d7db90fe439d581a5c3b107adbacd4489e4b990559
address=0x7b52AF8238dC3b01559557f584e99B225db543EB,amount=38431.8707293056,hash=eedf49f04c89b00f258e2a9672663c776435d1460a443712b3441502e7b08d6b
address=0x00397D81c4b005e86Df0492fd468891AD2153377,amount=38510.4677488346,hash=357a6ad6386111ad3d78dd1d7dc6b55428be45268384e42438809eda0ddf0b20
address=0x58063746bB2Bf70b765B137854701b09b76171C6,amount=6665.2745089102,hash=c5053130b40e13656ac2bd95ef6b49a43034507b9af676f2d1284995892efb96
address=0x7A03D570b9D96e4ecc7FF161F50bBa78C5E60dCe,amount=38420.6824425606,hash=333f039da901fa3e9dafee376bf5ec1f2bc4683a4ffd07a373c88b4bc73ee00c
address=0x5EfCE18dCD88437532753a2036BfA08a214e760F,amount=37977.6195439949,hash=9fb00d09f5381480b5fd31477cd73b9473312472b23014fc4ad595d149487a51
address=0x56E773B0a620205E9f72265b6013b65B84c2c4aF,amount=38335.2729367188,hash=8a137b8f4f0b5ceb6d151f990a786ad8a2734fdee5a1f2565bbb6f46c0991c9b
address=0x67Ce3641C31F7DBf1C739aD4b6f7b38fbb74050A,amount=37942.7469240843,hash=68c0560356d46f9ac4713085748137d26977eb74b8119d17fef8b55ed82b13e6
address=0xE98B13C6A2844bb3676ED58753a7792AE812229E,amount=38421.9844557721,hash=be08b4439d2b639a594bdee88b6aeeedd7ea62ee57cea9b815ac946e7c7fb721
address=0x3d1f546F05834423Acc7e4CA1169ae320cee9AF0,amount=38334.9125523929,hash=3c367ec0e9d26200760c37ebf5b2929fac2e767aca507b55c4dc6b148d408867
address=0xb4Fb08A8729426EbD219fDBDfA368bC5B5f68f5a,amount=38444.6060598286,hash=0b45c4afbc38a17e51f6bab4a1863abef7844e1f0cece20c29114171cd6e6a08
address=0x2067BEd542762D26E2755Ce7d8776728F3429f48,amount=38465.2250007927,hash=18121ca4935f11573d2cc35f709e26bb8ea4c0ef8582fab61ec0c2a8c5988aad
address=0xa79da05566eA8ffd181C45EFd6f484616f6EaDef,amount=38466.314528819,hash=40ac2046c506319a5b2074cb5bfb2668d6163435251c0b917b835db765c3cae0
address=0xeaa40f6b29ce35d8f53f6bf9b2a7397e3d8475af,amount=38620.6936108879,hash=8e59cd72c8fe5fb30f9260fe74ed6d6e4590515b8b70a2efc4ac095f4c814e07
address=0x75209b61b0e06533ff1012856186e20ea06a4b09,amount=38073.3844774247,hash=e8959fa5a5ba7c449cdfeb6ebab7561a346a196ad43ba578ef2c94dd08098b64
address=0x68bA0C946f3b33efFBbb2D0CD751BCAd3B2D491a,amount=0,hash=cd9f86e62961a488f1c587d27a9ba3bb9ac48548abe76b88837eab47e8a43c15
address=0x4A9670c291b1F572D63b15274a0660fa95B3f7AB,amount=38220.9001772041,hash=e77243f2d2b28e67b5b20d428f015e81ee0586efb5497378a7f04689925b2293
address=0x420c44A78408105A639dB060Ee932B675b48c7e0,amount=37600.82808117,hash=f0e49d0589e95fecfa665dc164b9bcac0fdf3cdb56ee5cbbfc790ca6817a57e8
address=0x331477e9955544725F91A97F70E1d0842b24f63A,amount=38444.6060598286,hash=1d3648db2e26e00f1213199eb2415c52b393758b923af88112ac8a69fce82517
address=0xc9917D67A4F7bC0AE18C3D4EC74003A39D8DC210,amount=38465.2250007927,hash=c6c152a98a8e3679eccd058534c9a8c615ee45119cdaaad70870e9478bf644a2
address=0xe75A221Ec2FC0ca81EdA031573C2e8B72BC31f2a,amount=38465.6710479398,hash=0fd18f7db04754ab89c6ea3475d2664cb7b32325f0c4b40b0c36f7d7dcca1d81
address=0xB36a9E8e6E323cc2AE40FA7879062BCBA0f96Cd5,amount=38434.1678676745,hash=f0846ecd2b9500b3f2b966c7261cf2d0c1f1df410fcbbe7f6c8062d36df10ef1
address=0xA9d55647E8E3B2435b8BC89bdCD8F1aA3dc5B908,amount=35677.9108091551,hash=ee10f1a3630f2392113734a9572d9e340d6c2adf553ed23dbb9a53bb52f16061
address=0xd28Fb1A280C8817B35eDC8Ba4725329BB04890Ec,amount=38512.5751874685,hash=d1783a37dd26a07a4bcf5b0ad32865b4ec56fca3ed5071ecb9e6c7ad798b3be8
address=0xc83630414d2d655268d1b94f0fd1d6f4c57c95e1,amount=38440.8612504844,hash=e0622e2b6047ab71ea12fcdb8fbd6c90428f40ced795b46b707582c24dbff2c6
address=0x812DA53559BbAbD3A5DDADA59A8c34009A6dE7AA,amount=3326.11252303327,hash=3c63c2c07d1825beb0ea34000dc5a05bf786830134354564f2503491082f49a4
address=0x8dc2B8532248DEF7Ef5120d71e50c17A6793658d,amount=38465.2250007927,hash=47da46c056e4d07732d428b30675b6d3e01f4350da2dd98147b81e6855f62e66
address=0x8Ec2A0B76324f78952ae934660EEC249085DfD44,amount=38466.314528819,hash=f6be8cb84e3e71fc129b718790505b6e1c3ec5e5fa54c9c01c50a0ebc687a350
address=0x5fEC23a1B6561C2844fc8B7971a4caCA3CF198Ce,amount=38440.8612504844,hash=7f33b6343ed001f283079d802fb29cf348dc39720fcf7103fef7bec6bc1fc4d4
address=0x38A0A805057751dF26e5BBe8D22c8A3214B31C7F,amount=6668.82686218906,hash=995acbf5a401410414d31f07ac61ac49a4db74f113077ec9c054e44635108a88
address=0x16b7FA231451CFc25Fb327C5Dd2A498F6dc2a6D8,amount=38331.4804341598,hash=473f9822eddb6f8b5dacfeccef1c76722aa636dab6504e23ee500fb63fe2be38
address=0xa04c091e9FD824F86Efd27F0d40Fea4240115c82,amount=15514.2177617159,hash=604493de9282f93bc461eba0d488229a8ce6bba29f43de8f94977d2e0232366a
address=0x9195bCD64d01C55a495f67364fF1d24C9df59540,amount=38466.5908415245,hash=d531cf107429ad6005e56f86950e0dd09a4b74f76e796e95fa727ecdbd96cd5e
address=0xD0c7a84eFe9CC6bfd222Af9CF61D5d420619d4f0,amount=38418.7666547522,hash=83e0d919350dff1d98ee47878451568af364b17ae3164ddb5cbebc7b828945c2
address=0x0f05a77a6FD8786A0a59346372461f01099790b3,amount=38033.3834011489,hash=a81541d6b7b72131f0eaa3d550641f3aa9db514fc1cd6ff0210417f3b48c3e19
address=0xE044a6E035d13D8312d64608E6Fe765a9fcDDAa7,amount=38514.3308903402,hash=675ff4236430a24bb3c04ab71c99ea7820bbc06c099377e2af1d8d4ac4861401
address=0xD97514d4263AdCE1F0174d46f8Be59164375132B,amount=38468.1911620493,hash=e52cf066f51e555a82e5008490df693b966fe86f8da2127535cd158c57114aa4
address=0xE0697a8E3bc49658bf8bD720a7400c4A459e268a,amount=37549.2313986684,hash=f2b3a0518518b575f0f21b27c612a76fcf49ce9811ee4309e60fc62603b38c2a
address=0x747996F4882a265AC6e772d2D77a7a9C79e4AE36,amount=8335.93463956871,hash=a43eaf60fb96a5430c167c97eb00c6a1d660e7bc2be65ed17d8db90373d41da4
address=0xd5992EAad45d2BdE2d2c4F93e761E5CED5B7e229,amount=38514.5135790299,hash=875b0009bf8623d9d21ede4e997dc57fcbd26b408a590749078c53005a533ad6
address=0x369d545dABAfF88964E7255191b5D5c206A26610,amount=38471.4196220286,hash=21ba2361774af931fc5f18a34b9dedacc313c9fa2081593d5240479a80d50780
address=0xa946174c101C8631AA1967d2Db1477558f174649,amount=31257.9702333333,hash=6cc29f2827fd10b25ef28727f667c15052046e494a365414a06359097e6d25c0
address=0x2D63a088A9205eCAf39e89E9C4B584ebe586f23d,amount=38512.5751874685,hash=d160ac1db515dbfa800f0ea201127f7c57e7ed9ec5a712fec1b158433e107046
address=0x1abfffaacf81bee1ecf1cf5967e00c4cf386b05c,amount=33301.516509429,hash=52598600964af1bccee95a309228d15e7e12ef236bb823f9b40b9cdfa2e93720
address=0x539C82d5CB886c94dD3E2d76Dd5c73936c1cF391,amount=38348.2108005944,hash=f9045e05f57b5306dec1ec5e5dc6c333b3fcd37d5f58227186adece991965996
address=0x8264C772927Ce782B656764f82922338B0790B54,amount=10189.9384910324,hash=c0f9b9822efcc897b638d4043201f49588ea306d2e850ac68325bfa890012324
address=0x55220156016fCBF7f56F8AD627380eCF6E9905AE,amount=33363.8603105409,hash=813c1454cf9aff7b65ae7c507d69614062e8cd4c4f85d46e74ddd3d5ac132310
address=0x216F443e644799a12F9b2972918AA57fCD5493e9,amount=38338.3436397672,hash=f8089c2a35a5e8b545e112ec56fb6abff21f1ecd8a58b2375760b7f97aaa25b7
address=0xca033DDE99DF3047b43BA2FD080d3454d8786F7F,amount=38269.4783340543,hash=91b46531bc27f3c6e91659be4e899f2a94183eb4de547be6a54a50b669395deb
address=0x219688c6156edea2e2ca7e2036c1C5B7F6451169,amount=38393.1611816649,hash=deba38f3df951803a45b8b231bd5cd54db547616a6c4152f73c146a87d272121
address=0x44d2D56B332552a0873Cb6aDC231096D0dfd791B,amount=38443.1432464259,hash=b823c7d832c2bbaa89c1190e248ee682bd169e79d6c92500223a511922fa1434
address=0xcb08EBdB340475051ff8cF0bcedd04837b84c50F,amount=26689.6386919382,hash=e869d8ab7a6c1cc82ad305eb5c3979c1f6809de5736bd1f3cc505d77d7e50819
address=0x16D69a835C012584783921B2e4C622F157Ce97BF,amount=38434.3055784183,hash=39db28f9b58d5d2a715dd62d4f6eedd0e5e14b5e72027e47b177aa3f6c6a3752
address=0xb09753213524b17Cf62a1306559Ab50176B2683e,amount=38442.2268919815,hash=fe60f9b24ab2ff6921aa926a6ad534d709443d25d120ef709d0d6954053eff2a
